hash_msisdn,latitude,longitude,start_time,end_time,event_date
-3914071519648116905,-3.294228666666667,103.8476655555556,2024-04-16 14:31:25,2024-04-16 16:13:24,2024-04-16
-3914071519648116905,-3.291805940000001,103.84378818,2024-04-16 16:22:40,2024-04-16 20:05:08,2024-04-16
-3914071519648116905,-3.268952775510205,103.8326595306122,2024-04-16 20:08:01,2024-04-16 20:58:35,2024-04-16
-3914071519648116905,-3.28979471875,103.84152746875002,2024-04-16 20:59:07,2024-04-16 23:56:16,2024-04-16
-3914071519648116905,-3.294739450980395,103.84742307843136,2024-04-17 00:08:24,2024-04-17 09:51:28,2024-04-17
-3914071519648116905,-3.273814962962963,103.83213566666667,2024-04-17 09:53:23,2024-04-17 10:25:22,2024-04-17
-3914071519648116905,-3.2939013333333325,103.84654536000004,2024-04-17 10:25:43,2024-04-17 17:14:47,2024-04-17
-3914071519648116905,-3.2689721,103.83206936666664,2024-04-17 17:22:23,2024-04-17 18:05:16,2024-04-17
-3914071519648116905,-3.294017265957444,103.84744209574464,2024-04-17 18:14:58,2024-04-17 23:41:06,2024-04-17
-3914071519648116905,-3.2950565333333333,103.8473827333334,2024-04-18 00:23:40,2024-04-18 23:03:22,2024-04-18
-3914071519648116905,-3.2946173129251703,103.84716448299316,2024-04-19 00:03:23,2024-04-19 13:35:41,2024-04-19
-3914071519648116905,-3.295207807692308,103.84740046153844,2024-04-19 13:36:08,2024-04-19 14:17:55,2024-04-19
-3914071519648116905,-3.3244764736842107,103.9022690526316,2024-04-19 14:18:40,2024-04-19 14:46:02,2024-04-19
-3914071519648116905,-3.4514008,104.02094108,2024-04-19 15:04:11,2024-04-19 15:27:11,2024-04-19
-3914071519648116905,-3.4790665000000005,104.2363377,2024-04-19 16:03:49,2024-04-19 16:20:20,2024-04-19
-3914071519648116905,-2.97421624,104.72670416,2024-04-19 17:42:43,2024-04-19 19:08:40,2024-04-19
-3914071519648116905,-3.07472452,104.72914436,2024-04-19 19:35:36,2024-04-19 19:59:54,2024-04-19
-3914071519648116905,-2.920639703703704,104.68541666666668,2024-04-19 20:23:52,2024-04-19 23:58:51,2024-04-19
-3914071519648116905,-2.920149777777778,104.68565725000002,2024-04-20 00:01:55,2024-04-20 07:18:13,2024-04-20
-3914071519648116905,-2.936013846153846,104.69234715384611,2024-04-20 07:19:30,2024-04-20 07:43:55,2024-04-20
-3914071519648116905,-2.9216759166666666,104.68409566666666,2024-04-20 07:44:13,2024-04-20 10:14:33,2024-04-20
-3914071519648116905,-2.9298536,104.7013452,2024-04-20 10:19:02,2024-04-20 11:11:00,2024-04-20
-3914071519648116905,-2.9366465000000006,104.693855,2024-04-20 11:14:41,2024-04-20 11:33:33,2024-04-20
-3914071519648116905,-2.9195870000000013,104.68574150000003,2024-04-20 11:45:09,2024-04-20 14:46:41,2024-04-20
-3914071519648116905,-2.984821606060605,104.75404181818185,2024-04-20 16:07:20,2024-04-20 17:13:29,2024-04-20
-3914071519648116905,-2.98482137037037,104.75425803703703,2024-04-20 17:20:55,2024-04-20 18:27:21,2024-04-20
-3914071519648116905,-2.9691714666666664,104.74953486666666,2024-04-20 19:01:12,2024-04-20 19:27:58,2024-04-20
-3914071519648116905,-2.934617681818182,104.78028145454545,2024-04-20 20:14:58,2024-04-20 23:51:14,2024-04-20
-3914071519648116905,-2.934793166666667,104.78009516666664,2024-04-21 00:51:15,2024-04-21 06:54:14,2024-04-21
-3914071519648116905,-2.921260789473684,104.68310763157896,2024-04-21 07:19:25,2024-04-21 07:34:32,2024-04-21
-3914071519648116905,-2.907650176470588,104.72462994117647,2024-04-21 08:59:58,2024-04-21 09:46:44,2024-04-21
-3914071519648116905,-2.900177111111112,104.696048,2024-04-21 10:18:43,2024-04-21 10:33:53,2024-04-21
-3914071519648116905,-2.93460519491525,104.78026608474592,2024-04-21 11:54:41,2024-04-21 17:05:43,2024-04-21
-3914071519648116905,-2.9152030714285715,104.75068914285713,2024-04-21 17:19:35,2024-04-21 17:39:59,2024-04-21
-3914071519648116905,-2.918904661016952,104.68627410169483,2024-04-21 17:56:52,2024-04-21 23:41:46,2024-04-21
-3914071519648116905,-2.9196979473684204,104.68644052631582,2024-04-21 23:44:46,2024-04-22 08:30:07,2024-04-21
-3914071519648116905,-2.973164222222222,104.7515691111111,2024-04-22 09:15:18,2024-04-22 10:04:01,2024-04-22
-3914071519648116905,-3.293354896551724,103.84634706896551,2024-04-22 13:29:44,2024-04-22 14:28:11,2024-04-22
-3914071519648116905,-3.2983991454545434,103.84864617272724,2024-04-22 14:44:45,2024-04-22 23:43:23,2024-04-22
-3914071519648116905,-3.294618688172048,103.84673117204296,2024-04-23 00:07:22,2024-04-23 19:03:59,2024-04-23
-3914071519648116905,-3.300851777777778,103.8499161111111,2024-04-23 19:45:22,2024-04-23 23:20:41,2024-04-23
-3914071519648116905,-3.295121879120879,103.8473006813186,2024-04-24 00:20:42,2024-04-24 17:53:51,2024-04-24
-3914071519648116905,-3.292018611111111,103.84426250000006,2024-04-24 18:13:05,2024-04-24 23:35:23,2024-04-24
-3914071519648116905,-3.297696891566262,103.8517416506025,2024-04-25 00:18:28,2024-04-25 23:47:51,2024-04-25
-3914071519648116905,-3.297922328767124,103.85032947945204,2024-04-26 00:42:27,2024-04-26 10:48:43,2024-04-26
-3914071519648116905,-3.3512722857142854,103.92485585714284,2024-04-26 10:58:58,2024-04-26 11:14:33,2024-04-26
-3914071519648116905,-2.9778654893617023,104.75150442553192,2024-04-26 13:31:20,2024-04-26 14:49:16,2024-04-26
-3914071519648116905,-2.9768978205128205,104.75379074358972,2024-04-26 14:52:20,2024-04-26 15:23:53,2024-04-26
-3914071519648116905,-2.9769010499999995,104.75325655,2024-04-26 15:50:12,2024-04-26 16:09:18,2024-04-26
-3914071519648116905,-3.4348566874999995,104.47136428125002,2024-04-26 17:36:46,2024-04-26 18:20:19,2024-04-26
-3914071519648116905,-3.333936222222221,103.90981622222222,2024-04-26 20:09:20,2024-04-26 20:53:53,2024-04-26
-3914071519648116905,-3.2979448947368426,103.85168657894734,2024-04-26 21:00:59,2024-04-26 23:52:41,2024-04-26
-3914071519648116905,-3.2971382790697663,103.84867374418612,2024-04-27 00:51:05,2024-04-27 08:45:26,2024-04-27
-3914071519648116905,-3.3205169,103.90412857500009,2024-04-27 08:45:50,2024-04-27 10:23:34,2024-04-27
-3914071519648116905,-3.296043239795918,103.84725022959174,2024-04-27 10:29:49,2024-04-27 23:34:05,2024-04-27
-3914071519648116905,-3.296589542253525,103.84788380281678,2024-04-28 00:05:51,2024-04-28 23:15:08,2024-04-28
-3914071519648116905,-3.297078606557375,103.84818401639342,2024-04-29 00:15:01,2024-04-29 10:20:52,2024-04-29
-3914071519648116905,-3.262529,103.821831,2024-04-29 11:50:50,2024-04-29 12:06:56,2024-04-29
-3914071519648116905,-3.2959244494381994,103.84711795505608,2024-04-29 13:15:16,2024-04-29 18:46:39,2024-04-29
-3914071519648116905,-3.2957530266666626,103.84750221333336,2024-04-29 18:48:08,2024-04-29 23:48:28,2024-04-29
-3914071519648116905,-3.2962722832369966,103.84793830057818,2024-04-29 23:51:05,2024-04-30 23:36:42,2024-04-29
-3914071519648116905,-3.2985702708333355,103.85081848958332,2024-05-01 00:04:23,2024-05-01 23:26:45,2024-05-01
-3914071519648116905,-3.2977552666666665,103.8498468533333,2024-05-02 00:19:04,2024-05-02 23:40:46,2024-05-02
-3914071519648116905,-3.29717478313253,103.84885609638556,2024-05-03 00:34:49,2024-05-03 12:38:18,2024-05-03
-3914071519648116905,-3.2980559473684203,103.84963996052632,2024-05-03 12:44:14,2024-05-03 23:48:51,2024-05-03
-3914071519648116905,-3.2979452873563195,103.85049867816092,2024-05-04 00:04:56,2024-05-04 22:22:48,2024-05-04
-3914071519648116905,-3.298075136363636,103.85063665909088,2024-05-05 00:05:11,2024-05-05 09:50:40,2024-05-05
-3914071519648116905,-3.272017514285716,103.82303548571429,2024-05-05 10:05:20,2024-05-05 10:49:25,2024-05-05
-3914071519648116905,-3.2843103333333343,103.8380624666667,2024-05-05 10:59:36,2024-05-05 13:04:02,2024-05-05
-3914071519648116905,-3.321219375,103.9080630625,2024-05-05 13:30:00,2024-05-05 13:50:47,2024-05-05
-3914071519648116905,-3.3834047272727275,103.996327,2024-05-05 14:04:59,2024-05-05 14:36:13,2024-05-05
-3914071519648116905,-3.3650683333333333,103.93666100000002,2024-05-05 15:08:21,2024-05-05 15:23:32,2024-05-05
-3914071519648116905,-3.299639771428569,103.85356765714276,2024-05-05 15:30:48,2024-05-05 23:37:01,2024-05-05
-3914071519648116905,-3.296006328358211,103.84774347761204,2024-05-06 00:25:48,2024-05-06 09:41:28,2024-05-06
-3914071519648116905,-3.256523971962616,103.82887002803734,2024-05-06 09:49:16,2024-05-06 13:14:27,2024-05-06
-3914071519648116905,-3.294821520000005,103.84624248000016,2024-05-06 13:15:17,2024-05-06 19:20:07,2024-05-06
-3914071519648116905,-3.297998119999999,103.85037476,2024-05-06 19:34:42,2024-05-06 23:32:40,2024-05-06
-3914071519648116905,-3.294872994350286,103.84786701694924,2024-05-07 00:32:45,2024-05-07 16:27:40,2024-05-07
-3914071519648116905,-3.317950433333334,103.89826523333332,2024-05-07 16:28:51,2024-05-07 17:01:01,2024-05-07
-3914071519648116905,-3.2970044999999994,103.85033462500002,2024-05-07 17:05:05,2024-05-07 17:21:12,2024-05-07
-3914071519648116905,-3.3182360888888884,103.90434717777777,2024-05-07 17:22:00,2024-05-07 18:25:38,2024-05-07
-3914071519648116905,-3.295423974358973,103.84779124358975,2024-05-07 18:28:40,2024-05-07 20:49:19,2024-05-07
-3914071519648116905,-3.3154785789473684,103.89356663157892,2024-05-07 20:51:26,2024-05-07 21:12:05,2024-05-07
-3914071519648116905,-3.2968377931034487,103.8493716896552,2024-05-07 21:13:34,2024-05-07 22:48:16,2024-05-07
-3914071519648116905,-3.296082749999999,103.8477477105263,2024-05-08 00:05:04,2024-05-08 09:02:14,2024-05-08
-3914071519648116905,-3.27178205882353,103.8242863529412,2024-05-08 09:33:22,2024-05-08 10:00:36,2024-05-08
-3914071519648116905,-3.288043181818181,103.8415331818182,2024-05-08 10:03:52,2024-05-08 10:32:07,2024-05-08
-3914071519648116905,-3.319159071428571,103.90655671428564,2024-05-08 10:33:41,2024-05-08 12:29:51,2024-05-08
-3914071519648116905,-3.2952826178861754,103.8477843739838,2024-05-08 12:33:19,2024-05-08 18:59:56,2024-05-08
-3914071519648116905,-3.3182088444444444,103.89778742222222,2024-05-08 19:00:45,2024-05-08 19:54:21,2024-05-08
-3914071519648116905,-3.2966242631578937,103.85094268421054,2024-05-08 20:30:06,2024-05-08 23:40:47,2024-05-08
-3914071519648116905,-3.2956433100000075,103.84788122666669,2024-05-09 00:03:36,2024-05-09 12:47:14,2024-05-09
-3914071519648116905,-2.978516806451612,104.74757019354838,2024-05-09 15:51:59,2024-05-09 16:32:43,2024-05-09
-3914071519648116905,-2.978473333333334,104.74587515151514,2024-05-09 17:03:21,2024-05-09 18:13:21,2024-05-09
-3914071519648116905,-2.979119633333333,104.74529456666669,2024-05-09 18:40:15,2024-05-09 19:01:01,2024-05-09
-3914071519648116905,-2.9787202884615405,104.7459796730769,2024-05-09 19:14:05,2024-05-09 20:07:24,2024-05-09
-3914071519648116905,-2.97777025,104.746787,2024-05-09 21:28:12,2024-05-09 22:04:12,2024-05-09
-3914071519648116905,-2.980459575221239,104.74792786725664,2024-05-09 22:05:47,2024-05-09 23:42:01,2024-05-09
-3914071519648116905,-2.966392,104.747495,2024-05-10 00:50:13,2024-05-10 02:51:35,2024-05-10
-3914071519648116905,-2.970431,104.753558,2024-05-10 02:51:36,2024-05-10 03:51:37,2024-05-10
-3914071519648116905,-2.978007066666667,104.74764113333336,2024-05-10 06:47:43,2024-05-10 07:57:38,2024-05-10
-3914071519648116905,-2.9780428750000003,104.74716375,2024-05-10 08:19:47,2024-05-10 09:27:59,2024-05-10
-3914071519648116905,-2.977926666666667,104.74740533333332,2024-05-10 10:05:33,2024-05-10 10:38:37,2024-05-10
-3914071519648116905,-2.984701935483871,104.7540968387097,2024-05-10 16:42:34,2024-05-10 17:49:58,2024-05-10
-3914071519648116905,-2.985176777777778,104.7548153555556,2024-05-10 18:04:36,2024-05-10 19:28:40,2024-05-10
-3914071519648116905,-2.9782112916666663,104.74755991666665,2024-05-10 19:37:31,2024-05-10 19:53:10,2024-05-10
-3914071519648116905,-2.97814675,104.74819225,2024-05-10 22:30:26,2024-05-10 23:18:53,2024-05-10
-3914071519648116905,-2.9769845000000004,104.7489135,2024-05-11 06:17:58,2024-05-11 07:20:20,2024-05-11
-3914071519648116905,-2.978003388888889,104.74721338888888,2024-05-11 07:45:27,2024-05-11 08:09:07,2024-05-11
-3914071519648116905,-3.297286115384613,103.84946334615393,2024-05-11 11:08:06,2024-05-11 23:59:30,2024-05-11
-3914071519648116905,-3.296495630573251,103.8485019554142,2024-05-12 00:04:34,2024-05-12 23:32:40,2024-05-12
-3914071519648116905,-3.295655942857145,103.84878879047623,2024-05-13 00:18:04,2024-05-13 23:59:29,2024-05-13
-3914071519648116905,-3.297582666666667,103.85088793939389,2024-05-14 00:45:25,2024-05-14 19:45:38,2024-05-14
-3914071519648116905,-3.3179322021276603,103.89857682978727,2024-05-14 19:46:30,2024-05-14 21:00:54,2024-05-14
-3914071519648116905,-3.2977510689655167,103.85132475862068,2024-05-14 21:01:28,2024-05-14 23:21:20,2024-05-14
-3914071519648116905,-3.298247525423732,103.85160154237288,2024-05-15 00:05:28,2024-05-15 10:54:19,2024-05-15
-3914071519648116905,-3.4194150204081644,104.24998457142858,2024-05-15 12:20:13,2024-05-15 13:07:01,2024-05-15
-3914071519648116905,-3.4018572222222234,104.27514444444448,2024-05-15 13:10:39,2024-05-15 14:40:19,2024-05-15
-3914071519648116905,-3.4151274358974364,104.25476241025638,2024-05-15 14:42:59,2024-05-15 15:11:47,2024-05-15
-3914071519648116905,-3.2966988571428586,103.84872395918354,2024-05-15 16:51:17,2024-05-15 23:03:37,2024-05-15
-3914071519648116905,-3.2966105396825403,103.84863330158733,2024-05-16 00:03:38,2024-05-16 15:21:05,2024-05-16
-3914071519648116905,-3.290401392857144,103.70198089285716,2024-05-16 16:03:22,2024-05-16 16:47:58,2024-05-16
-3914071519648116905,-3.2955172115384608,103.84739738461538,2024-05-16 17:21:17,2024-05-16 23:59:19,2024-05-16
-3914071519648116905,-3.297521131736523,103.84965982035916,2024-05-17 00:28:47,2024-05-17 23:55:06,2024-05-17
-3914071519648116905,-3.2978915581395323,103.85044368992236,2024-05-18 00:55:06,2024-05-18 17:16:03,2024-05-18
-3914071519648116905,-3.282368363636364,103.83472213636364,2024-05-18 17:30:07,2024-05-18 17:54:35,2024-05-18
-3914071519648116905,-3.2965023913043483,103.84941599999992,2024-05-18 18:55:44,2024-05-18 23:55:41,2024-05-18
-3914071519648116905,-3.297760516129033,103.84958648387097,2024-05-19 00:55:42,2024-05-19 08:50:14,2024-05-19
-3914071519648116905,-3.2734434489795925,103.82389928571423,2024-05-19 08:51:41,2024-05-19 10:10:39,2024-05-19
-3914071519648116905,-3.2956534011627903,103.8471719883722,2024-05-19 10:16:09,2024-05-19 23:10:53,2024-05-19
-3914071519648116905,-3.295611834710745,103.84704252066122,2024-05-20 00:10:54,2024-05-20 14:09:32,2024-05-20
-3914071519648116905,-3.315303115384616,103.8835270384616,2024-05-20 14:14:57,2024-05-20 16:37:37,2024-05-20
-3914071519648116905,-3.297955142857142,103.84994350000004,2024-05-20 16:38:56,2024-05-20 23:33:41,2024-05-20
-3914071519648116905,-3.29803495070423,103.85007509154948,2024-05-21 00:12:53,2024-05-21 23:41:02,2024-05-21
-3914071519648116905,-3.298299769736834,103.850182644737,2024-05-22 00:34:18,2024-05-22 23:40:28,2024-05-22
-3914071519648116905,-3.297034820512822,103.84864489743592,2024-05-23 00:12:06,2024-05-23 12:29:21,2024-05-23
-3914071519648116905,-3.2958655739130425,103.84763477391314,2024-05-23 12:46:40,2024-05-23 23:59:05,2024-05-23
-3914071519648116905,-3.2930400740740744,103.84568196296296,2024-05-24 00:06:01,2024-05-24 07:42:34,2024-05-24
-3914071519648116905,-3.275519692307693,103.82557665384614,2024-05-24 07:42:58,2024-05-24 08:05:58,2024-05-24
-3914071519648116905,-3.294378030303025,103.8472888545454,2024-05-24 08:10:48,2024-05-24 13:30:46,2024-05-24
-3914071519648116905,-3.442306,104.01442970588236,2024-05-24 14:00:49,2024-05-24 14:42:48,2024-05-24
-3914071519648116905,-3.294762753246754,103.84703854545457,2024-05-24 16:00:04,2024-05-24 23:55:02,2024-05-24
-3914071519648116905,-3.2954640989010966,103.84692851648347,2024-05-25 00:55:09,2024-05-25 16:37:40,2024-05-25
-3914071519648116905,-3.2731353076923075,103.83105546153848,2024-05-25 17:05:33,2024-05-25 17:20:46,2024-05-25
-3914071519648116905,-3.294964217391303,103.84724236956522,2024-05-25 17:29:54,2024-05-25 23:48:37,2024-05-25
-3914071519648116905,-3.2960836310679573,103.8480321359224,2024-05-26 00:19:03,2024-05-26 10:20:10,2024-05-26
-3914071519648116905,-3.296307424050628,103.84753448101286,2024-05-26 10:39:41,2024-05-26 19:25:39,2024-05-26
-3914071519648116905,-3.2974054942528683,103.84883773563242,2024-05-26 19:48:49,2024-05-26 23:55:45,2024-05-26
-3914071519648116905,-3.296663292207787,103.847782701299,2024-05-27 00:23:03,2024-05-27 23:26:47,2024-05-27
-3914071519648116905,-3.29663397468354,103.84830010759478,2024-05-28 00:26:48,2024-05-28 12:09:41,2024-05-28
-3914071519648116905,-3.296988097297295,103.84871467027024,2024-05-28 12:27:56,2024-05-28 23:36:47,2024-05-28
-3914071519648116905,-3.2965449298245604,103.8499534035088,2024-05-29 00:34:16,2024-05-29 09:05:35,2024-05-29
-3914071519648116905,-3.479091,104.236341,2024-05-29 10:24:21,2024-05-29 10:41:27,2024-05-29
-3914071519648116905,-3.384495636363636,104.27200245454546,2024-05-29 11:45:56,2024-05-29 12:33:45,2024-05-29
-3914071519648116905,-3.42274301298701,104.2461547012986,2024-05-29 12:53:12,2024-05-29 14:23:28,2024-05-29
-3914071519648116905,-3.374226466666666,104.28499919999996,2024-05-29 14:44:52,2024-05-29 16:04:11,2024-05-29
-3914071519648116905,-3.295769090909092,103.84850127272728,2024-05-29 18:00:26,2024-05-29 23:47:27,2024-05-29
-3914071519648116905,-3.297521093333332,103.85125963999997,2024-05-30 00:10:57,2024-05-30 12:13:14,2024-05-30
-3914071519648116905,-3.294037607142857,103.84679921428568,2024-05-30 12:43:33,2024-05-30 13:33:13,2024-05-30
-3914071519648116905,-3.285844933333333,103.69813546666666,2024-05-30 14:09:38,2024-05-30 15:08:59,2024-05-30
-3914071519648116905,-3.2975763000000007,103.69900445,2024-05-30 15:44:59,2024-05-30 16:32:16,2024-05-30
-3914071519648116905,-3.295530658227848,103.84834212658228,2024-05-30 17:02:41,2024-05-30 23:35:43,2024-05-30
-3914071519648116905,-3.296882143999995,103.84979204799993,2024-05-31 00:07:46,2024-05-31 14:08:04,2024-05-31
-3914071519648116905,-3.4285939,104.47364529999996,2024-05-31 16:03:32,2024-05-31 16:35:11,2024-05-31
-3914071519648116905,-2.922690111111109,104.68404808888896,2024-05-31 17:39:52,2024-05-31 23:55:38,2024-05-31
-3914071519648116905,-2.919347560975609,104.6852707804878,2024-05-31 23:58:31,2024-06-01 07:08:20,2024-05-31
-3914071519648116905,-2.9296060500000003,104.70178595,2024-06-01 07:18:37,2024-06-01 07:38:14,2024-06-01
-3914071519648116905,-2.9208784927536247,104.68596855072472,2024-06-01 07:40:56,2024-06-01 13:43:54,2024-06-01
-3914071519648116905,-2.966274150537635,104.74771693548392,2024-06-01 14:03:35,2024-06-01 15:15:21,2024-06-01
-3914071519648116905,-2.979061877551022,104.74555283673472,2024-06-01 15:22:11,2024-06-01 16:18:54,2024-06-01
-3914071519648116905,-2.951177439490447,104.76056639490446,2024-06-01 16:40:02,2024-06-01 19:34:10,2024-06-01
-3914071519648116905,-2.9430868750000005,104.78452716666668,2024-06-01 19:40:04,2024-06-01 19:56:45,2024-06-01
-3914071519648116905,-2.934881,104.780001,2024-06-01 22:14:12,2024-06-01 23:14:13,2024-06-01
-3914071519648116905,-2.934891529411765,104.78007617647056,2024-06-02 00:14:14,2024-06-02 09:51:38,2024-06-02
-3914071519648116905,-2.985316687500001,104.76152709375002,2024-06-02 11:20:05,2024-06-02 12:25:35,2024-06-02
-3914071519648116905,-2.934823181818181,104.7800577818182,2024-06-02 13:12:50,2024-06-02 17:11:31,2024-06-02
-3914071519648116905,-2.923378869565218,104.68314139130436,2024-06-02 17:45:48,2024-06-02 18:09:59,2024-06-02
-3914071519648116905,-3.4349313529411765,104.46865676470586,2024-06-02 19:21:20,2024-06-02 19:39:09,2024-06-02
-3914071519648116905,-3.4777029473684213,104.13482778947366,2024-06-02 20:10:54,2024-06-02 20:34:57,2024-06-02
-3914071519648116905,-3.2960610499999987,103.84816107499996,2024-06-02 21:28:19,2024-06-02 23:59:37,2024-06-02
-3914071519648116905,-3.296339702857142,103.84805450285732,2024-06-03 00:04:20,2024-06-03 13:27:08,2024-06-03
-3914071519648116905,-3.3130477500000004,103.90864674999996,2024-06-03 13:34:01,2024-06-03 14:02:35,2024-06-03
-3914071519648116905,-3.295959556053811,103.84739028699543,2024-06-03 14:06:23,2024-06-03 23:17:26,2024-06-03
-3914071519648116905,-3.296228659574475,103.84934978191492,2024-06-04 00:17:27,2024-06-04 14:10:26,2024-06-04
-3914071519648116905,-3.28552275,103.826537,2024-06-04 15:15:39,2024-06-04 15:38:41,2024-06-04
-3914071519648116905,-3.274178947368421,103.82719321052632,2024-06-04 16:10:06,2024-06-04 16:49:55,2024-06-04
-3914071519648116905,-3.2770927500000004,103.825723125,2024-06-04 17:26:28,2024-06-04 19:25:21,2024-06-04
-3914071519648116905,-3.297583378378378,103.8518673513514,2024-06-04 19:43:14,2024-06-04 23:33:12,2024-06-04
-3914071519648116905,-3.298843723684211,103.85276786842108,2024-06-05 09:55:41,2024-06-05 16:46:48,2024-06-05
-3914071519648116905,-3.2953041395348825,103.84892732558144,2024-06-05 17:19:16,2024-06-05 23:47:21,2024-06-05
-3914071519648116905,-3.296753183673469,103.84921059183672,2024-06-06 00:17:29,2024-06-06 10:46:45,2024-06-06
-3914071519648116905,-3.2937947142857147,103.69893652380952,2024-06-06 11:19:08,2024-06-06 12:37:21,2024-06-06
-3914071519648116905,-3.2900959615384604,103.84287226923074,2024-06-06 13:13:56,2024-06-06 14:04:05,2024-06-06
-3914071519648116905,-3.3181888613861354,103.89920720792088,2024-06-06 14:09:47,2024-06-06 16:39:50,2024-06-06
-3914071519648116905,-3.2958835294117645,103.84756129411764,2024-06-06 16:51:08,2024-06-06 18:51:04,2024-06-06
-3914071519648116905,-3.2935173200000003,103.84624148,2024-06-06 18:52:28,2024-06-06 23:44:49,2024-06-06
-3914071519648116905,-3.296525556249996,103.8492210437502,2024-06-07 00:30:17,2024-06-07 23:58:16,2024-06-07
-3914071519648116905,-3.2965404193548387,103.84982129032258,2024-06-08 00:19:33,2024-06-08 10:17:26,2024-06-08
-3914071519648116905,-2.9941796915887844,104.79199513084112,2024-06-08 13:20:02,2024-06-08 15:25:08,2024-06-08
-3914071519648116905,-2.919617,104.68486537931037,2024-06-08 16:19:00,2024-06-08 18:48:10,2024-06-08
-3914071519648116905,-2.9846753965517228,104.75407715517244,2024-06-08 19:33:41,2024-06-08 21:31:11,2024-06-08
-3914071519648116905,-2.920195375,104.68504712500004,2024-06-08 22:00:03,2024-06-08 23:44:01,2024-06-08
-3914071519648116905,-2.9199955000000006,104.68605695833324,2024-06-09 00:03:33,2024-06-09 10:35:24,2024-06-09
-3914071519648116905,-2.9719920909090907,104.751275,2024-06-09 11:22:41,2024-06-09 11:58:36,2024-06-09
-3914071519648116905,-2.985962352941176,104.76176741176472,2024-06-09 12:26:11,2024-06-09 12:49:12,2024-06-09
-3914071519648116905,-3.036911879999998,104.79137098666676,2024-06-09 13:30:00,2024-06-09 15:11:40,2024-06-09
-3914071519648116905,-3.479852153846154,104.13068265384616,2024-06-09 16:57:15,2024-06-09 17:27:42,2024-06-09
-3914071519648116905,-3.2977015,103.84971241666663,2024-06-09 19:24:01,2024-06-09 20:05:46,2024-06-09
-3914071519648116905,-3.295669588235294,103.84909829411764,2024-06-09 20:09:14,2024-06-09 23:47:03,2024-06-09
-3914071519648116905,-3.296784891891892,103.84972589189184,2024-06-10 00:04:23,2024-06-10 09:15:03,2024-06-10
-3914071519648116905,-3.422994875,103.9716608125,2024-06-10 09:30:56,2024-06-10 09:47:27,2024-06-10
-3914071519648116905,-2.994679346153844,104.79172649038452,2024-06-10 12:46:27,2024-06-10 14:59:57,2024-06-10
-3914071519648116905,-3.006916531249999,104.76523515625004,2024-06-10 15:14:48,2024-06-10 15:32:44,2024-06-10
-3914071519648116905,-3.294677,103.843998,2024-06-10 21:53:50,2024-06-10 23:31:17,2024-06-10
-3914071519648116905,-3.29820607716049,103.85203371604906,2024-06-11 00:06:30,2024-06-11 16:01:33,2024-06-11
-3914071519648116905,-3.2953569130434786,103.84788530434784,2024-06-11 16:02:36,2024-06-11 17:35:18,2024-06-11
-3914071519648116905,-3.2988861395348845,103.84961648837206,2024-06-11 17:53:58,2024-06-11 23:52:23,2024-06-11
-3914071519648116905,-3.299015363636364,103.85143081818184,2024-06-12 00:22:14,2024-06-12 07:53:47,2024-06-12
-3914071519648116905,-3.442267,103.99225133333331,2024-06-12 08:36:02,2024-06-12 09:12:44,2024-06-12
-3914071519648116905,-3.4566070000000004,103.87530904166668,2024-06-12 10:18:46,2024-06-12 10:42:15,2024-06-12
-3914071519648116905,-3.665248122448979,103.76036365306128,2024-06-12 11:33:52,2024-06-12 12:12:18,2024-06-12
-3914071519648116905,-3.4575675,103.8769886,2024-06-12 13:18:38,2024-06-12 13:34:31,2024-06-12
-3914071519648116905,-3.318516806451614,103.89803867741936,2024-06-12 14:08:44,2024-06-12 14:36:12,2024-06-12
-3914071519648116905,-3.316246314285713,103.88195980000005,2024-06-12 14:36:38,2024-06-12 15:32:36,2024-06-12
-3914071519648116905,-3.2969845026455005,103.84959796296282,2024-06-12 15:33:09,2024-06-12 21:20:14,2024-06-12
-3914071519648116905,-3.299880740740739,103.8507550370371,2024-06-12 21:26:44,2024-06-12 23:02:09,2024-06-12
-3914071519648116905,-3.2962216111111102,103.84763370370376,2024-06-13 00:02:10,2024-06-13 08:39:15,2024-06-13
-3914071519648116905,-3.293939840909092,103.84576654545457,2024-06-13 08:41:54,2024-06-13 09:33:44,2024-06-13
-3914071519648116905,-3.296463682926829,103.84865763414632,2024-06-13 09:36:59,2024-06-13 10:39:43,2024-06-13
-3914071519648116905,-3.295668717948714,103.84907230769238,2024-06-13 10:44:52,2024-06-13 17:28:32,2024-06-13
-3914071519648116905,-3.2961959199999984,103.84853252000006,2024-06-13 17:28:39,2024-06-13 23:53:40,2024-06-13
-3914071519648116905,-3.2971275833333302,103.84913266666672,2024-06-14 00:09:23,2024-06-14 23:41:17,2024-06-14
-3914071519648116905,-3.295251407582942,103.84755365876772,2024-06-15 00:25:51,2024-06-15 17:11:45,2024-06-15
-3914071519648116905,-3.294015468421052,103.84667189473684,2024-06-15 17:36:00,2024-06-15 23:27:03,2024-06-15
-3914071519648116905,-3.2954222249999985,103.8486782,2024-06-16 00:00:52,2024-06-16 10:23:02,2024-06-16
-3914071519648116905,-3.29458728,103.84691229714282,2024-06-16 10:39:33,2024-06-16 23:18:03,2024-06-16
-3914071519648116905,-3.294844952380952,103.84750425396828,2024-06-17 00:18:04,2024-06-17 08:51:52,2024-06-17
